Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,Medium,Short,month,day ,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,570,2,157.7816091954023,16,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,960,0,111.06896551724138,20,0,12,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,12,0.0,0,140,6,44.3448275862069,14,45,17,5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,24,1.0,0,270,0,55.310344827586206,8,45,13,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,27,1.0,0,345,3,66.37931034482759,21,50,3,35
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,1450,3,121.13793103448276,9,35,9,45
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,0.0,0,155,0,55.2183908045977,15,30,18,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,12,0.0,0,165,2,38.88505747126437,11,10,13,55
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1.0,1,295,6,100.4367816091954,12,10,17,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,1535,2,82.35632183908046,5,15,6,50
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,0,380,0,73.70114942528735,16,10,22,30
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,27,0.0,1,185,3,92.13793103448276,18,55,22,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,1120,1,127.4367816091954,20,35,15,15
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,27,0.0,0,135,3,40.72413793103448,9,45,12,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,730,2,143.3448275862069,16,30,4,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,1165,0,117.95402298850574,9,0,4,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,18,0.0,0,170,0,51.04597701149425,13,20,16,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,505,2,144.10344827586206,7,5,15,30
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,555,6,115.98850574712644,22,25,7,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,0.0,0,170,0,80.01149425287356,21,5,23,55
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,24,0.0,0,195,2,57.62068965517241,5,35,8,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,18,0.0,0,170,5,79.70114942528735,5,10,8,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,740,0,125.02298850574712,6,40,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,18,0.0,1,175,3,83.0919540229885,15,15,18,10
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,575,2,81.01149425287356,16,0,1,35
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,0,155,3,56.06896551724138,17,0,19,35
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,1.0,1,570,1,124.64367816091954,14,5,23,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,2.0,1,1760,5,173.89655172413794,23,5,4,25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,12,0.0,0,175,6,45.32183908045977,0,30,3,25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,6,1.0,0,315,3,64.17241379310344,6,5,11,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,545,3,110.8735632183908,7,5,16,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,645,0,88.24137931034483,8,30,19,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,1,1.0,0,295,5,78.64367816091954,5,10,10,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,24,0.0,0,90,0,57.41379310344828,8,45,10,15
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,700,6,109.82758620689656,7,10,18,50
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0.0,0,165,5,46.86206896551724,1,30,4,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,12,0.0,1,175,6,83.0919540229885,15,15,18,10
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,600,6,140.13793103448276,9,0,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,12,0.0,0,165,4,67.94252873563218,10,0,12,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,615,2,96.22988505747126,9,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,18,0.0,0,85,0,57.41379310344828,7,10,8,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,1.0,1,555,3,164.632183908046,10,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,2.0,1,1375,6,149.58620689655172,5,30,4,25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1730,3,156.2183908045977,14,25,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,2.0,1,2245,6,216.0804597701149,5,25,18,50
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,27,0.0,0,170,5,45.32183908045977,23,30,2,20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,21,0.0,0,90,1,22.58620689655172,5,45,7,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,27,0.0,0,90,0,57.41379310344828,10,20,11,50
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,1540,6,168.28735632183907,16,50,18,30
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,0.0,0,155,4,51.26436781609196,20,45,23,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,375,5,117.13793103448276,13,0,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,1050,5,159.11494252873564,2,15,19,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,1,1.0,0,345,2,72.97701149425288,21,50,3,35
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0.0,0,155,2,50.67816091954023,10,20,12,55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,1530,2,195.67816091954023,18,15,19,45
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,835,5,157.7816091954023,7,5,21,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,15,0.0,1,175,4,101.7816091954023,18,25,21,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,615,0,143.95402298850576,8,45,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,520,0,155.80459770114942,11,40,20,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,1.0,1,330,3,124.64367816091954,6,30,12,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,720,6,156.17241379310346,9,0,21,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,12,0.0,0,135,2,40.72413793103448,9,45,12,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,18,0.0,0,135,0,55.6551724137931,7,5,9,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,24,0.0,0,170,2,45.32183908045977,23,30,2,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,550,6,121.57471264367815,19,15,4,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,0,625,2,80.2183908045977,10,35,21,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,6,27,0.0,1,140,3,137.72413793103448,17,45,20,5
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,6,1.0,0,270,3,60.50574712643678,8,45,13,15
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3,3,0.0,1,190,6,91.96551724137932,6,0,9,10
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,2.0,1,1410,5,122.42528735632185,19,45,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,1640,4,124.64367816091954,16,30,19,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,755,2,75.8735632183908,9,45,22,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,1455,3,75.71264367816092,19,0,19,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,21,0.0,0,80,3,36.47126436781609,13,10,14,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,9,0.0,0,165,3,60.0919540229885,10,0,12,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,21,0.0,0,180,4,66.3103448275862,7,10,10,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,660,3,169.1264367816092,8,0,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,2.0,1,810,0,149.58620689655172,5,30,19,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3,0.0,0,170,0,38.60919540229885,22,10,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0.0,1,175,6,77.26436781609195,20,55,23,50
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,18,0.0,0,165,0,51.28735632183908,9,35,12,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,0,675,5,70.93103448275862,4,55,16,10
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,2.0,1,875,1,141.41379310344828,5,50,20,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,835,3,88.44827586206897,11,40,1,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,0,845,0,65.33333333333333,11,25,1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,905,2,96.16091954022988,16,50,7,55
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0.0,2,135,4,225.632183908046,11,40,13,55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,900,2,155.19540229885058,14,5,5,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,775,2,169.89655172413794,21,10,10,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,0,540,2,74.86206896551724,7,10,16,10
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,735,5,114.1264367816092,7,0,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,460,3,210.05747126436785,17,50,1,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,1.0,0,1640,1,51.57471264367816,6,5,9,25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,15,0.0,0,85,4,31.655172413793103,21,20,22,45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,27,0.0,0,80,2,29.597701149425287,6,20,7,40
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,12,1.0,1,330,2,94.52873563218392,15,55,21,25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,705,5,103.34482758620688,20,30,8,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,24,0.0,0,195,0,57.47126436781609,5,35,8,50
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1495,2,98.03448275862068,18,55,19,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,1640,6,161.4022988505747,6,5,9,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,24,0.0,0,175,4,46.32183908045977,11,10,14,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,1025,3,124.64367816091954,18,55,12,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6,0.0,0,160,0,55.2183908045977,21,25,0,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,480,0,84.0,17,30,1,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,12,0.0,0,180,6,55.4367816091954,16,55,19,55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,1655,0,117.95402298850574,9,0,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,450,0,148.2528735632184,20,55,4,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,2.0,1,1375,1,146.8735632183908,17,25,16,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,515,6,170.93103448275863,4,45,13,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,2.0,1,1795,3,100.0919540229885,13,20,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,1335,3,124.64367816091954,20,0,18,15
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,6,0.0,0,80,2,47.45977011494253,5,45,7,5
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,18,0.0,0,160,5,55.2183908045977,21,25,0,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,6,0.0,1,180,0,83.0919540229885,8,20,11,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,730,3,90.02298850574712,7,0,19,10
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,18,0.0,0,155,0,44.35632183908046,9,30,12,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,705,3,103.45977011494251,7,30,19,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,9,0.0,0,155,3,56.06896551724138,17,0,19,35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,3,0.0,0,90,4,31.655172413793103,2,35,4,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,0,160,3,53.6551724137931,7,0,9,40
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,12,0.0,0,155,6,59.95402298850575,10,20,12,55
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1375,3,119.17241379310344,5,30,4,25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,2.0,1,880,5,93.63218390804596,6,40,21,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,925,2,140.71264367816093,13,0,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1.0,1,435,4,104.98850574712644,8,0,15,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1210,3,125.73563218390804,13,15,9,25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1245,3,135.09195402298852,10,55,7,40
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,24,0.0,0,150,2,47.97701149425287,17,10,19,40
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,1.0,1,1430,1,124.64367816091954,20,0,19,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,1620,0,169.1264367816092,16,0,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,12,1.0,1,330,2,113.7816091954023,6,30,12,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1.0,1,710,6,170.93103448275863,9,10,21,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,6,0.0,1,135,2,83.85057471264368,13,20,15,35
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1470,3,154.77011494252875,18,45,19,15
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,21,0.0,0,140,1,40.72413793103448,17,45,20,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,1.0,1,390,3,82.73563218390805,19,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,1225,5,117.95402298850574,8,0,4,25
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,15,0.0,0,155,4,47.67816091954023,15,20,17,55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,1,175,3,92.13793103448276,15,15,18,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,9,1.0,1,335,6,117.95402298850574,22,50,4,25
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,15,0.0,0,150,5,44.14942528735632,14,55,17,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,885,1,132.26436781609195,9,45,0,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,740,2,169.89655172413794,8,25,20,45
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,1530,0,184.816091954023,17,30,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,27,1.0,1,335,0,148.2528735632184,22,50,4,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,705,2,176.4712643678161,7,30,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,24,0.0,1,175,6,83.94252873563218,18,25,21,20
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,24,1.0,0,340,6,71.22988505747126,15,5,20,45
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,9,1.0,1,245,6,103.40229885057472,9,10,13,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,480,3,75.03448275862068,14,20,22,20
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,9,0.0,0,165,1,48.72413793103448,20,55,23,40
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,0.0,0,160,1,47.67816091954023,20,25,23,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,24,0.0,0,175,4,45.64367816091954,21,10,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,0,955,0,59.67816091954023,7,35,23,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,2.0,1,1390,1,109.0,13,25,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,2.0,1,440,0,216.1379310344828,11,40,19,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,18,0.0,0,170,1,59.7816091954023,5,10,8,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,450,0,184.816091954023,11,30,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,15,0.0,1,180,5,83.0919540229885,19,50,22,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,0,465,0,78.10344827586206,17,45,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,1520,3,125.89655172413794,9,35,10,55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,2.0,1,625,0,183.5057471264368,15,5,1,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,2.0,1,1820,1,114.57471264367815,12,55,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,6,0.0,0,155,3,55.2183908045977,22,15,0,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,540,0,184.816091954023,10,0,19,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,2.0,1,910,2,132.26436781609195,21,25,12,35
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,2.0,1,1700,6,132.66666666666666,9,25,13,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,24,0.0,1,180,2,83.0919540229885,17,45,20,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,27,0.0,0,165,5,52.22988505747127,6,0,8,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,15,1.0,0,295,2,74.66666666666667,5,10,10,5
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,15,0.0,0,160,5,55.2183908045977,21,25,0,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1.0,1,1330,4,154.4712643678161,11,5,9,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,610,2,75.17241379310344,18,15,4,25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0.0,0,170,5,52.770114942528735,23,30,2,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,18,1.0,0,260,0,51.0,16,15,20,35
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,660,3,70.70114942528735,20,10,7,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,21,0.0,1,180,4,89.1264367816092,17,45,20,45
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,1355,0,117.95402298850574,14,0,12,35
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,9,0.0,1,185,6,92.13793103448276,18,55,22,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,24,0.0,0,160,6,54.95402298850575,6,55,9,35
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,0,170,3,53.6551724137931,11,30,14,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,1265,2,167.7471264367816,11,50,8,55
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,710,6,163.57471264367817,16,55,4,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,1535,2,96.83908045977012,5,15,6,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,925,2,110.8735632183908,7,5,22,30
